
FACULDADE DE EDUCAÇÃO PADRE ANCHIETA;;anchieta@anchieta.br;;(011) 434 8444 R- 238;;RUA BOM JESUS DE PIRAPORA;;;;;JUNDIAI;;;;;;;Faculdades;Escola Superior
Faculdade de Educação São Luís;;saoluiis@netsite.com.br/ johny@netsite.com.br;;;;;;;;;;;;;;;;;Escola Superior
Faculdade de Educação Thereza Porto Marques;;secfac@tpm.faetec.br;;(12) 3524231;;R. São Sebastião, 25;;;;12300-000;Jacareí;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Educação Tsão Luís;;saoluis@netsite.com.br;;(16) 3220530  /  3220630;;R.Floriano Peixoto, 839 / 873;;;;14870-000;Jaboticabal;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE ENFERMAGEM E OBSTETRÍCIA DE ADAMANTINA;;feo@brgold.com.br;;(018) 522 1001;;RUA NOVE DE JULHO;;;;;ADAMANTINA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENFERMAGEM E OBSTETRÍCIA DE GUARULHOS;;figaepk@telnet.com.br;;(011) 209 3533 R- 226;;RUA BARÃO DE MAUÁ;;;;;GUARULHOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENFERMAGEM E OBSTETRÍCIA DE JAÚ;;fundacao@fjaunet.com.br;;(014) 622 2555 R- 224;;RUA TENENTE NAVARRO;;;;;JAU;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC;;marillac@openlink.com.br;;(021) 568 9350;;RUA DOUTOR SATAMINI;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA CIVIL DE ARARAQUARA;;facengenhara@engenhara.com.br;;(016) 222 4281 R-212;;AV BRASIL;;;;;ARARAQUARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA CIVIL DE ITAJUBÁ;;ctdantas@loja.br;;(035) 622 0844 R- 209;;AV DOUTOR ANTÔNIO BRAGA FILHO;;;;;ITAJUBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA CIVIL DE NOVA IGUAÇU;;ferp@ferp.br;;(021) 768 9726;;RUA ANITA;;;;;NOVA IGUACU;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE AGRIMENSURA DE ARARAQUARA;;facengeara@engeara.com.br;;(016) 222 4281 R-212;;AV BRASIL;;;;;ARARAQUARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE AGRIMENSURA DE MINAS GERAIS;;feamig@feamig.br;;(031) 274 1974;;RUA AQUILES LOBO;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE AGRIMENSURA DE PIRASSUNUNGA;;nogueira@lancernet.com.br;;(019) 561 3845;;AV DOS ACADÊMICOS;;;;;PIRASSUNUNGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE BARRETOS;;faenba@si.feb.br;;(017) 322 6411 R- 234;;AV PROFESSOR ROBERTO FRADE MONTE;;;;;BARRETOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE RESENDE;;sec@aedb.br;;(024) 355 6000;;ESTRADA RESENDE RIACHUELO;;;;;RESENDE;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE SÃO JOSÉ DO RIO PRETO;;dompedro@dompedro.com.br;;(017) 232 1622 R 213;;AV BADY BASSITT;;;;;SAO JOSE DO RIO PRETO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA DE SOROCABA;;infofacens@facens.br;;(015) 228 1000;;RODOVIA SENADOR JOSÉ ERMÍRIO DE MORAES;;;;;SOROCABA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA E ARQUITETURA - FUMEC;;fumec@fumec.br;;(031) 281 2800 R- 209;;RUA COBRE;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
Faculdade de Engenharia Einstein;;einsten@widesoft.com.br;;(19)  4515088  /  4518382;;R. Senador Vergueiro, 122;;;;13480-000;Limeira;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE ENGENHARIA INDUSTRIAL DE SÃO BERNARDO DO CAMPO;;info_fei@cci.fei.br;;(011) 419 0200 R- 227;;AV HUMBERTO ALENCAR CASTELO BRANCO;;;;;SAO BERNARDO DO CAMPO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA QUÍMICA DE LORENA;;dta@faenquil.br;;(012) 553 3422;;RODOVIA ITAJUBÁ LORENA KM 74,5;;;;;LORENA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA QUÍMICA LUIZ TARQUÍNIO;;areitoria@unifacs.br;;(071) 245 1033;;RUA MARECHAL ANDRÉA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA SÃO PAULO;;fesp@sysnetway.com.br;;(011) 3061 5022;;AV NOVE DE JULHO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ENGENHARIA SOUZA MARQUES;;ftesm@ism.com.br;;(021) 390 6365 R- 214;;AV ERNANI CARDOSO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA;;fesav@nutecnet.com.br;;(027) 336 3840;;KM 11 RODOVIA BR 101;;;;;VIANA;;;;;;;Faculdades;Escola Superior
FACULDADE DE ESTUDOS SOCIAIS DE BARRA DO GARÇAS;;cesb@networld.com.br;;(065) 861 1602 R- 220;;RUA MOREIRA CABRAL;;;;;BARRA DO GARCAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE FARMÁCIA E BIOQUÍMICA DO ESPÍRITO SANTO;;bibliot-fafabes@coplag.es.gov.br;;(027) 322 1088 R- 27;;AV CLETO NUNES;;;;;VITORIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS;;iespaaguiar@sol.com.br;;(083) 229 1479;;RUA EURICO DUTRA;;;;;SANTA RITA;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras Carlos Queiroz;;fafil.oapec@televideonet.com.br;;(14)  3721173 /  3724073;;Av. Coronel Clementino Gonçalves, 1561;;;;18900-000;Santa Cruz do Rio Pardo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE;;fafia@spponline.com.br;;(027) 552 1412;;RUA BELO AMORIM;;;;;ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ARAXÁ;;fca@araxa.com.br;;(034) 661 6120;;AV AMAZONAS;;;;;ARAXA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE BEBEDOURO;;soares@mdbrasil.com.br;;(017) 342 1100 R- 212;;RUA PROFESSOR ORLANDO FRANCA CARVALHO;;;;;BEBEDOURO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARATINGA;;fafic@funec.br;;(033) 321 2930;;AVENIDA MOACYR DE MATTOS;;;;;CARATINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU;;fafica@netstage.com.br;;(081) 721 2611;;RUA AZEVEDO COUTINHO;;;;;CARUARU;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CATAGUASES;;faficctz@net.em.com.br;;(032) 421 3109;;PRAÇA RUI BARBOSA;;;;;CATAGUASES;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Catanduva;;fafica@nutcnet.com.br;;(17) 5222323  /   5220525;;R. Maranhão, 898;;;;15800-000;Catanduva;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE COLATINA;;funcab@colatina.com.br;;(027) 721 3533 R- 308;;AV BRASIL;;;;;COLATINA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE DUQUE CAXIAS;;feuduc@domain.com.br;;(021) 671 3669 R- 223;;AV PRESIDENTE KENNEDY;;;;;DUQUE DE CAXIAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE FORMIGA;;bkcenter@netfor.com.br;;(037) 322 1977 r-310;;AV DR ARNALDO DE SENNA;;;;;FORMIGA;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Guarulhos;;figaepk@telnet.com.br;;(11) 209-3533 r. 226;;R. Barão de Mauá, 600;;;;07012-040;Guarulhos;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE GUAXUPÉ;;fundeg-bib@guaxupe.pegasus.com.br;;(035) 551 5267;;AV DONA FLORIANA;;;;;GUAXUPE;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Itapetininga;;aei@epn.com.br/ ffcl@aei.com.br;;( 15)  2710503 r. 31  /  2711411 r.30;;Av. João Barth S/N;;;;18200-000;Itapetininga;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUMBIARA;;info@ulbra.itumbiara.com.br;;(062) 431 8239;;AV BEIRA RIO;;;;;ITUMBIARA;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Ituverava;;snsc@mastermidia.com.br;;(16)  7293199 r. 223  /  7293199;;R. Coronel Flausino Barbosa Sandoval, 1259;;;;14500-000;Ituverava;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de Jales;;faficle@melfinet.com.br;;(17)  6321620  r.39  /  6324583;;Av. Francisco Jalles, 1851;;;;15700-000;Jales;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE JANDAIA DO SUL;;fafijan@inbrapenet.com.br;;(043) 432 4141;;RUA JOÃO MAXIMIANO;;;;;JANDAIA DO SUL;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Jaú;;fundacao@fjaunet.com.br;;(14) 6222555 r. 210   /  6222555  r.212;;R. Tenente Navarro, 642;;;;17207-310;Jaú;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;;fafima@lagosnet.com.br;;(024) 762 1457;;RUA TENENTE RUI LOPES RIBEIRO;;;;;MACAE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MANDAGUARI;;fafiman@bwnet.com.br;;(044) 233 1356;;ESTRADA SÃO PEDRO;;;;;MANDAGUARI;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MANHUAÇU;;stmonica@apolo-soft-hard.com.br;;(033) 378 4000;;AV MARCIONILIA BREDER SATHER;;;;;MANHUACU;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PALMAS;;cpea@proserv.com.br;;(046) 263 1166 R- 217;;RUA DOUTOR BERNARDO RIBEIRO VIANA;;;;;PALMAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PATROCÍNIO;;funcecp@cerradonet.com.br;;C;;RUA ARTUR BOTELHO;;;;;PATROCINIO;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Penápolis;;funepe@zaz.com.br;;(18)  6522315  /   6522340;;Av. São José, 400;;;;16300-000;Penápolis;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de Pres. Venceslau;;aepreve@firstnet.com.br;;(18) 2712373  /  2713100;;Av. Carlos Platzeck, 597;;;;19400-000;Presidente Venceslau;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de Registro;;scelisul@virtualway.com.br;;(13)  8216122  /  8213571;;R. Oscar Yoshiaki Magario  S/N;;;;11900-000;Registro;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de Santo André;;cpdfsa@fsa.br;;(11)  4493000 r. 220  /  4402048;;Av. Príncipe de Gales, 821;;;;09060-650;Santo André;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de São Bernando do Campo;;facsbern@uol.com.br;;(11) 43353277  /  43354875 r.15;;R. Américo Brasilliense, 449;;;;09715-020;São Bernardo do Campo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOÃO DA BOA VISTA;;filosecre@feob.br;;(019) 623 3266;;RUA CRISTIANO OSÓRIO;;;;;SAO JOAO DA BOA VISTA;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de São José do Rio Pardo;;ffcl@dginet.com.br/ffclrp@uol.com.br;;(19)  6804705  /  6804945;;Av. Deputado Eduardo Vicente Nasser, 1020 Térreo;;;;13720-000;São José do Rio Pardo;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Filosofia Ciências e Letras de São Manuel;;imessm@saloonet.com.br;;(14) 8413766  /  (14)   8414703;;R. Quintino Bocaiuva S/N;;;;18655-000;São Manuel;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SETE LAGOAS;;femm@net.em.com.br;;(031) 773 2022;;AV MARECHAL CASTELO BRANCO;;;;;SETE LAGOAS;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras de Tatuí;;asseta@asseta.com.br;;(15) 2511573  /  2516777;;R. Oracy Gomes, 665 Térreo;;;;18270-000;Tatuí;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE TEÓFILO OTONI;;fafito@net.em.com.br;;(033) 522 2745 R- 220;;RUA TEODOLINDO PEREIRA;;;;;TEOFILO OTONI;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE VOLTA REDONDA;;ferp@ferp.br;;(024) 347 4100;;RUA GOVERNADOR LUIZ MONTEIRO;;;;;VOLTA REDONDA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO;;sec@eadb.br;;(024) 355 6000;;ESTRADA RESENDE RIACHUELO;;;;;RESENDE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS EUGÊNIO PACELLI;;fafiep@fuvs.br;;(035) 449 2121 r-121;;AVENIDA PREFEITO TUANY TOLEDO;;;;;POUSO ALEGRE;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia Ciências e Letras Ministro Tarso Dutra;;info@fundec.com.br;;(18) 8211191  /  8212455;;Av. Alcides Chacon Couto, 395;;;;17900-000;Dracena;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROF JOSÉ AUGUSTO VIEIRA;;fem@artefinal.com.br;;(035) 295 3223 R- 203;;PRAÇA OLEGÁRIO MACIEL;;;;;MACHADO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA;;fafism@station.com.br;;(032) 721 1026;;PRAÇA IRMÃ ANNINA BISEGNA;;;;;MURIAE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;;ftesm@ism.com.br;;(021) 390 6365;;AV ERNANI CARDOSO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS TIBIRIÇÁ;;fati@ensino.net;;(011) 887 8531 / 3105 5155;;RUA PAMPLONA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DA COMPANHIA DE JESUS;;isices@globalsite.com.br;;(031) 499 1600 / 499 1608;;AV DOUTOR CRISTIANO GUIMARÃES;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DE CAMPO GRANDE;;feuc@openlink.com.br;;(021) 413  5230 R- 16;;ESTRADA DA CAROBA;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DE CAMPOS;;filosofia@rol.com.br;;(024) 723 4630;;AV VISCONDE DE ALVARENGA;;;;;CAMPOS DOS GOYTACAZES;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DE CIÊNCIAS E LETRAS DE ARAGUARI;;fafi@quantica.com.br;;(034) 241 3900;;AV  MINAS GERAIS;;;;;ARAGUARI;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DE ITAPERUNA;;fafita@fsj.org.br;;(024) 822 0610;;RUA MAJ PORPHIRIO HENRIQUES;;;;;ITAPERUNA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA DO RECIFE;;martins@fafire.br;;(081) 423 1522;;AV CONDE DA BOA VISTA;;;;;RECIFE;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA;;fesg@terranet.com.br;;(062) 425 2919;;RUA PIAUI;;;;;GOIATUBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GURUPI;;fafich@naves.com.br;;(063) 712 4900 R- 202;;ALAMEDA MADRID;;;;;GURUPI;;;;;;;Faculdades;Escola Superior
Faculdade de Filosofia e Ciências Unesp Marília;;dfono@marilia.unesp.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA NOSSA SENHORA DA CONCEIÇÃO;;canisio@vortex.ufrgs.br;;(051) 485 5600 R- 189;;AV SENADOR SALGADO FILHO;;;;;VIAMAO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA SANTA DOROTÉIA;;ffsd@netflasch.com.br;;(024) 552 2900 R- 304;;RUA MONSENHOR MIRANDA;;;;;NOVA FRIBURGO;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA SÃO MIGUEL ARCANJO;;fafisma@zaz.com.br;;(062) 321 1048;;RUA 05;;;;;ANAPOLIS;;;;;;;Faculdades;Escola Superior
FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA;;fafibe@fepesmig.br;;(035) 851 1223;;AV AURELIANO CHAVES;;;;;BOA ESPERANCA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FISIOTERAPIA DE CARATINGA;;fafisc@funec.br;;(033) 321 2930;;AV  MOACYR DE MATTOS;;;;;CARATINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FISIOTERAPIA DE GUARULHOS;;figaepk@telnet.com.br;;(011) 209 3533 R- 226;;RUA BARÃO DE MAUÁ;;;;;GUARULHOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE FISIOTERAPIA DE PATROCÍNIO;;funcep@cerradonet.com.br;;(034) 831 3737 R- 29;;RUA ARTUR BOTELHO;;;;;PATROCINIO;;;;;;;Faculdades;Escola Superior
Faculdade de Fonoaudiologia - Coordenador;;facfono@acad.puccamp.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARAPIRACA;;funesa@oops.com.br;;(082) 522 2316 R- 312;;RUA GOVERNADOR LUIS CAVALCANTI;;;;;ARAPIRACA;;;;;;;Faculdades;Escola Superior
FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM;;fabeja@netstage.com.br;;(081) 726 1929;;SÍTIO INHUMAS ESTRADA  SERRA DO VENTO;;;;;BELO JARDIM;;;;;;;Faculdades;Escola Superior
FACULDADE DE FORMAÇÃO DE PROFESSORES DE GOIANA;;ffpg@piernet.com.br;;(081) 626 0740;;RUA POÇO DO REI;;;;;GOIANA;;;;;;;Faculdades;Escola Superior
FACULDADE DE GUARAPIRANGA;;facguarapiranga@sol.com.br;;(011) 5971 0988;;AV  PRESIDENTE JOÃO GOULART;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA - MARÍLIA;;fundacao@fundanet.br;;(014) 443 0833;;AV HIGYNO MUZZY FILHO;;;;;MARILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA DA REDE MV1;;sistmbr@ibm.net;;(021) 447 4700;;ESTRADA DE JACAREPAGUÁ;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA DE CUIABÁ;;fic@nutecnet.com.br;;(065) 664 3313;;RUA ALZIRA ZARUR;;;;;CUIABA;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA DE LINS;;fpte@fpte.br;;(014) 520 3226;;AV NICOLAU ZARVOS;;;;;LINS;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA;;fiap@fiap.com.br;;(011) 270 7088;;AV LINS DE VASCONCELOS;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE INFORMÁTICA TIBIRIÇÁ;;fati@ensino.net;;(011) 3105 4312;;RUA BOA VISTA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE JUSSARA;;ccj@internetional.com.br;;(062) 373 1219    R-22;;RODOVIA BR 070;;;;;JUSSARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE LETRAS - MARÍLIA;;fundacao@fundanet.br;;(014) 443 0833;;AV HYGINO MUZY FILHO;;;;;MARILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE LETRAS DE PONTA PORÃ;;macesj@pontapora.com.br;;(067) 431 5976;;RUA TIRADENTES;;;;;PONTA PORA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE BARBACENA;;funsecre@prover.com.br;;(032) 332 2966 R- 352;;PRAÇA ANTÔNIO CARLOS;;;;;BARBACENA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE CAMPOS;;fmc@rol.com.br;;(024) 733 2211 R- 27;;AV DOUTOR ALBERTO TORRES;;;;;CAMPOS DOS GOYTACAZES;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE CATANDUVA;;fameca@bios.com.br;;(017) 522 3280;;AV SÃO VICENTE DE PAULO;;;;;CATANDUVA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE ITAJUBÁ;;diretoria@aisi.projesom.com.br;;(035) 621 4545 / 621 4666;;RUA CORONEL RENO JUNIOR;;;;;ITAJUBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE JUNDIAÍ;;fmedjun@fox.com.br;;(011) 739 71095;;RUA FRANCISCO TELLES;;;;;JUNDIAI;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE MARÍLIA;;info@famema.br;;(014) 433 1744 R- 180 OU 273;;AV MONTE CARMELO;;;;;MARILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE PETRÓPOLIS;;fmp@npoint.com.br;;(024) 237 6399;;RUA MACHADO FAGUNDES;;;;;PETROPOLIS;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;;secretariageral@famerp.br;;(017) 227 5733 R- 121;;AV BRIGADEIRO FARIA LIMA;;;;;SAO JOSE DO RIO PRETO;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA DO TRIÂNGULO MINEIRO;;fmtm@mednet.com.br;;(034) 332 2910;;RUA FREI PAULINO;;;;;UBERABA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA VETERINÁRIA E FISIOTERAPIA DE MARINGÁ;;info@cesumar.br;;(044) 227 6360 R- 105;;RUA GUEDNER;;;;;MARINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MEDICINA VETERINÁRIA OCTÁVIO BASTOS;;vetsecre@feob.br;;(019) 623 3833 R-31;;AV DOUTOR OCTÁVIO DA SILVA BASTOS;;;;;SAO JOAO DA BOA VISTA;;;;;;;Faculdades;Escola Superior
FACULDADE DE MÚSICA SANTA CECÍLIA;;famusc@iconet.com.br;;(012) 242 5755;;PRAÇA BARÃO DO RIO BRANCO;;;;;PINDAMONHANGABA;;;;;;;Faculdades;Escola Superior
FACULDADE DE NUTRIÇÃO E FONOAUDIOLOGIA;;ipaimec@ipa-imec.com.br;;(051) 331 7720 R-1161;;RUA DONA LEONOR;;;;;PORTO ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADE DE ODONTOLOGIA DE BARRETOS;;odonto@si.feb.br;;(017) 322 6411 R- 239;;AV PROF ROBERTO FRADE MONTE;;;;;BARRETOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE ODONTOLOGIA DE CAMPOS;;secfoc@focampos.com.br;;(024) 723 0616;;AV VISCONDE DE ALVARENGA;;;;;CAMPOS DOS GOYTACAZES;;;;;;;Faculdades;Escola Superior
FACULDADE DE ODONTOLOGIA DE CARUARU;;sec@netstage.com.br;;(081) 721 2155 R- 205;;AV PORTUGAL;;;;;CARUARU;;;;;;;Faculdades;Escola Superior
FACULDADE DE ODONTOLOGIA DE NOVA FRIBURGO;;Amesfonf@netflash.com.br;;(024) 522 2916  R 31;;RUA DR SYLVIO HENRIQUE BRAUNE;;;;;NOVA FRIBURGO;;;;;;;Faculdades;Escola Superior
FACULDADE DE ODONTOLOGIA DO PLANALTO CENTRAL;;uniplac@zaz.com.br;;(061) 248 5100;;SHIS QI 7 CONJ 10 BLOCO F;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE PEDAGOGIA DE MINEIROS;;fimes@cultura.com.br;;(062) 661 1970;;RUA 22 ESQUINA C/ AV 21;;;;;MINEIROS;;;;;;;Faculdades;Escola Superior
FACULDADE DE PROCESSAMENTO DE DADOS DE JOINVILLE;;utesc@netville.com.br;;(047) 422 7056;;RUA VISCONDE DE TAUNAY;;;;;JOINVILLE;;;;;;;Faculdades;Escola Superior
FACULDADE DE PSICOLOGIA DE JOINVILLE;;aceb@netville.com.br;;(047) 433 4577 r-206;;RUA SAO JOSÉ;;;;;JOINVILLE;;;;;;;Faculdades;Escola Superior
Faculdade de Psicologia Padre Anchieta;;anchieta@anchieta.br;;(11) 434-8444  r.238;;R. Bom Jesus de Pirapora, 140;;;;13207-660;Jundiaí;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE REABILITAÇÃO DA ASCE;;frasce@centroin.com.br;;(021) 560 0550 R-31;;RUA UARUMÃ;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE REABILITAÇÃO DO PLANALTO CENTRAL;;uniplac@zaz.com.br;;(061) 248 5100;;SHIS QI 7 CONJ 10 BLOCO E;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE SABARÁ;;soecs@globalsite.com.br;;(031) 671 1809 OU  671 1299;;JOÃO FRANCISCO FERREIRA;;;;;SABARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE SERVIÇO SOCIAL DE BAURU;;ite@ite.com.br;;(014) 238 6911;;PRAÇA NOVE DE JULHO;;;;;BAURU;;;;;;;Faculdades;Escola Superior
